Reporter Name,Partner Name,Year,Trade Flow,Product Group,Export (US$ Thousand),Import (US$ Thousand),Export Product Share (%),Import Product Share (%),Revealed comparative advantage,World Growth (%),Country Growth (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports (US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand)
Kenya,Switzerland,2008,EXPIMP,Agricultural Raw Materials,7067.68,265.4,16.02,0.33,55.5,4.71,-18.4,9.17,3.65,6,16.67,66.67,0,16.67,45,0,0,24.4,241,9.17,3.65,6,16.67,66.67,0,16.67,45,0,0,24.4,241
Kenya,Chile,2008,EXPIMP,Agricultural Raw Materials,0,1875.6,,74.3,,,,0,0,4,0,100,0,0,0,0,0,0,1875.6,0,0,4,0,100,0,0,0,0,0,0,1875.6
Kenya,China,2008,EXPIMP,Agricultural Raw Materials,5162.44,2647.96,17.54,0.28,5.81,6.41,0.15,5.53,4.84,39,30.77,66.67,0,2.56,45,0,0,443.48,2162.1,5.53,4.84,39,30.77,66.67,0,2.56,45,0,0,443.48,2162.1
Kenya,Cote d'Ivoire,2008,EXPIMP,Agricultural Raw Materials,176.56,105.93,15.38,28.95,19.3,13.93,17.81,0,0,1,0,100,0,0,0,0,0,0,105.93,0,0,1,0,100,0,0,0,0,0,0,105.93
Kenya,Colombia,2008,EXPIMP,Agricultural Raw Materials,103.34,82.89,6.52,17.44,46.78,,,0,0,3,0,100,0,0,0,0,0,0,82.89,0,0,3,0,100,0,0,0,0,0,0,82.89
Kenya,Cyprus,2008,EXPIMP,Agricultural Raw Materials,355.87,15.22,47.36,0.07,52.96,-2.67,4.35,45,45,1,0,0,0,100,45,45,0,15.22,0,45,45,1,0,0,0,100,45,45,0,15.22,0
Kenya,Czech Republic,2008,EXPIMP,Agricultural Raw Materials,655.01,3.74,90.35,0.03,54.25,8.6,31.86,45,45,1,0,0,0,100,45,45,0,3.74,0,45,45,1,0,0,0,100,45,45,0,3.74,0
Kenya,Germany,2008,EXPIMP,Agricultural Raw Materials,27930.77,11599.73,31.27,2.98,16.87,7.85,3.53,2.71,26.89,24,8.33,87.5,0,4.17,45,0,0,7141.8,4806.97,2.71,26.89,24,8.33,87.5,0,4.17,45,0,0,7141.8,4806.97
Kenya,Djibouti,2008,EXPIMP,Agricultural Raw Materials,304.5,42.25,2.59,0.19,,,,0,0,2,0,100,0,0,0,0,0,0,42.25,10,10,2,100,0,0,0,10,10,0,42.25,0
Kenya,Denmark,2008,EXPIMP,Agricultural Raw Materials,70.64,1827.74,1.89,2.65,0.06,-3.38,-45.69,6.43,0.77,7,0,85.71,0,14.29,45,0,0,31.51,1808.91,6.43,0.77,7,0,85.71,0,14.29,45,0,0,31.51,1808.91
Kenya,Ecuador,2008,EXPIMP,Agricultural Raw Materials,0.2,13.13,100,1.59,48.37,14.57,-27.74,0,0,1,0,100,0,0,0,0,0,0,13.13,0,0,1,0,100,0,0,0,0,0,0,13.13
Kenya,"Egypt, Arab Rep.",2008,EXPIMP,Agricultural Raw Materials,656.18,562.27,0.29,0.36,0.05,30.69,83.63,0,0,4,0,100,0,0,0,0,0,0,562.27,0,0,4,0,100,0,0,0,0,0,0,562.27
Kenya,Spain,2008,EXPIMP,Agricultural Raw Materials,3779.13,1324.87,12.06,2.71,7.82,-2.01,11.35,6.88,0.84,8,12.5,75,0,12.5,45,0,0,25.78,1299.09,6.88,0.84,8,12.5,75,0,12.5,45,0,0,25.78,1299.09
Kenya,Ethiopia(excludes Eritrea),2008,EXPIMP,Agricultural Raw Materials,1169.89,309.32,1.83,10.64,4.87,19.31,-39.58,9,0.63,5,0,80,0,20,45,0,0,4.31,305.02,9,0.63,5,0,80,0,20,45,0,0,4.31,305.02
Kenya,Finland,2008,EXPIMP,Agricultural Raw Materials,542.89,17.98,3.03,0.02,1.28,8.51,-1.83,12.5,12.5,2,50,50,0,0,25,0,0,17.98,0,12.5,12.5,2,50,50,0,0,25,0,0,17.98,0
Kenya,France,2008,EXPIMP,Agricultural Raw Materials,6822.77,964.03,9.46,0.41,8.16,2.41,-0.88,6.88,1.41,8,12.5,75,0,12.5,45,0,0,31.84,932.19,6.88,1.41,8,12.5,75,0,12.5,45,0,0,31.84,932.19
Kenya,United Kingdom,2008,EXPIMP,Agricultural Raw Materials,166283.1,11455.4,30.2,2.85,23.75,-6.28,5.2,4.79,37.14,41,26.83,70.73,0,2.44,45,0,0,9560.05,1903.29,4.79,37.14,41,26.83,70.73,0,2.44,45,0,0,9560.05,1903.29
Kenya,Georgia,2008,EXPIMP,Agricultural Raw Materials,61.94,17.11,16.31,2.71,,,,22.5,44.18,2,0,50,0,50,45,0,0,16.8,0.31,22.5,44.18,2,0,50,0,50,45,0,0,16.8,0.31
Kenya,Ghana,2008,EXPIMP,Agricultural Raw Materials,315.9,12.3,4.56,8.67,10.27,9.92,10.99,22.5,26.09,2,0,50,0,50,45,0,0,7.13,5.17,22.5,26.09,2,0,50,0,50,45,0,0,7.13,5.17
Kenya,Guatemala,2008,EXPIMP,Agricultural Raw Materials,0,31.11,,1.99,,,,0,0,1,0,100,0,0,0,0,0,0,31.11,0,0,1,0,100,0,0,0,0,0,0,31.11
Kenya,"Hong Kong, China",2008,EXPIMP,Agricultural Raw Materials,422.07,80.95,2.18,0.13,43.46,3.1,23.71,18.33,3.94,3,33.33,33.33,0,33.33,45,0,0,31.39,49.56,18.33,3.94,3,33.33,33.33,0,33.33,45,0,0,31.39,49.56
Kenya,Hungary,2008,EXPIMP,Agricultural Raw Materials,282.03,460.72,94.21,2.37,100.88,5.76,-1.49,15,7.23,3,0,66.67,0,33.33,45,0,0,74.01,386.7,15,7.23,3,0,66.67,0,33.33,45,0,0,74.01,386.7
Kenya,Indonesia,2008,EXPIMP,Agricultural Raw Materials,417.35,3021.05,4.28,0.9,6.97,22.47,3.12,0,0,3,0,100,0,0,0,0,0,0,3020.8,0,0,3,0,100,0,0,0,0,0,0,3020.8
Kenya,India,2008,EXPIMP,Agricultural Raw Materials,3544.94,6054.96,3.61,0.46,3.64,10.82,-7.9,2.26,12.65,47,14.89,82.98,0,2.13,45,0,0,1812.39,4224.36,2.26,12.65,47,14.89,82.98,0,2.13,45,0,0,1812.39,4224.36
Kenya,Ireland,2008,EXPIMP,Agricultural Raw Materials,516.78,130.33,4.35,0.61,0.98,-14.35,-51.94,45,45,1,0,0,0,100,45,45,0,130.33,0,45,45,1,0,0,0,100,45,45,0,130.33,0
Kenya,"Iran, Islamic Rep.",2008,EXPIMP,Agricultural Raw Materials,19.45,9.25,0.27,0.01,,,,0,0,1,0,100,0,0,0,0,0,0,9.25,0,0,1,0,100,0,0,0,0,0,0,9.25
Kenya,Israel,2008,EXPIMP,Agricultural Raw Materials,171.21,561.51,0.77,0.47,1.59,2.31,3.74,6.11,0.21,9,11.11,77.78,0,11.11,45,0,0,7.15,554.36,6.11,0.21,9,11.11,77.78,0,11.11,45,0,0,7.15,554.36
Kenya,Italy,2008,EXPIMP,Agricultural Raw Materials,2851.61,3311.69,6.58,1.82,2.64,-1.98,-8.76,3.86,2,21,14.29,80.95,0,4.76,45,0,0,502.06,2809.63,3.86,2,21,14.29,80.95,0,4.76,45,0,0,502.06,2809.63
Kenya,Jamaica,2008,EXPIMP,Agricultural Raw Materials,0,2.25,,1.48,,,,45,45,1,0,0,0,100,45,45,0,2.25,0,45,45,1,0,0,0,100,45,45,0,2.25,0
Kenya,Japan,2008,EXPIMP,Agricultural Raw Materials,12579.51,7004.82,37.06,1.08,15.82,3.3,0.77,6.11,0.26,9,11.11,77.78,0,11.11,45,0,0,41.35,6963.48,6.11,0.26,9,11.11,77.78,0,11.11,45,0,0,41.35,6963.48
Kenya,"Korea, Rep.",2008,EXPIMP,Agricultural Raw Materials,12.86,3725.6,0.42,3.12,0.87,4.94,15.89,6.25,10.27,12,25,66.67,0,8.33,45,0,0,891.33,2834.27,6.25,10.27,12,25,66.67,0,8.33,45,0,0,891.33,2834.27
Kenya,Kuwait,2008,EXPIMP,Agricultural Raw Materials,181.67,34.34,3.59,0.02,1.16,1.79,-89.44,0,0,1,0,100,0,0,0,0,0,0,34.34,0,0,1,0,100,0,0,0,0,0,0,34.34
Kenya,Lebanon,2008,EXPIMP,Agricultural Raw Materials,132.63,161.65,14.64,0.93,11.24,11.73,-12.71,22.5,15.54,2,0,50,0,50,45,0,0,55.84,105.82,22.5,15.54,2,0,50,0,50,45,0,0,55.84,105.82
Kenya,Sri Lanka,2008,EXPIMP,Agricultural Raw Materials,43.89,571.66,0.38,12.81,0,-1.53,-84.33,4,0.36,5,40,60,0,0,10,0,0,19.96,541.5,4,0.36,5,40,60,0,0,10,0,0,19.96,541.5
Kenya,Macao,2008,EXPIMP,Agricultural Raw Materials,0,18,,100,,,,0,0,1,0,100,0,0,0,0,0,0,18,0,0,1,0,100,0,0,0,0,0,0,18
Kenya,Morocco,2008,EXPIMP,Agricultural Raw Materials,1741.74,98.38,99.83,14.89,46.64,5.19,5.87,0,0,1,0,100,0,0,0,0,0,0,98.38,0,0,1,0,100,0,0,0,0,0,0,98.38
Kenya,Madagascar,2008,EXPIMP,Agricultural Raw Materials,68.67,0.84,1.12,0.2,1.71,-2.01,74.11,0,0,1,0,100,0,0,0,0,0,0,0.84,10,10,1,100,0,0,0,10,10,0,0.84,0
Kenya,Mexico,2008,EXPIMP,Agricultural Raw Materials,0.64,36.59,0.04,1.01,1.88,3.73,-14.61,22.5,8.4,2,0,50,0,50,45,0,0,6.83,29.77,22.5,8.4,2,0,50,0,50,45,0,0,6.83,29.77
Kenya,Mali,2008,EXPIMP,Agricultural Raw Materials,104.91,269.88,15.46,86.78,74.34,11.62,51.22,27.5,44.87,2,50,0,0,50,45,10,0,269.88,0,27.5,44.87,2,50,0,0,50,45,10,0,269.88,0
Kenya,Mozambique,2008,EXPIMP,Agricultural Raw Materials,38.96,1.47,0.31,0.04,0.03,,,10,10,1,100,0,0,0,10,10,0,1.47,0,10,10,1,100,0,0,0,10,10,0,1.47,0
Kenya,Mauritius,2008,EXPIMP,Agricultural Raw Materials,54.59,9.65,0.45,0.04,0.1,12.69,30.53,0,0,1,0,100,0,0,0,0,0,0,9.65,10,10,1,100,0,0,0,10,10,0,9.65,0
Kenya,Malawi,2008,EXPIMP,Agricultural Raw Materials,24.45,296.67,0.04,27.43,0.1,13.57,7.27,0,0,8,0,100,0,0,0,0,0,0,296.67,7.5,6.31,8,75,25,0,0,10,0,0,187.27,109.4
Kenya,Malaysia,2008,EXPIMP,Agricultural Raw Materials,5.49,525.49,0.07,0.78,1.15,6.89,-18.89,9,0.42,5,0,80,0,20,45,0,0,4.95,520.54,9,0.42,5,0,80,0,20,45,0,0,4.95,520.54
Kenya,Niger,2008,EXPIMP,Agricultural Raw Materials,0,3.45,,0.98,,,,0,0,1,0,100,0,0,0,0,0,0,3.45,0,0,1,0,100,0,0,0,0,0,0,3.45
Kenya,Nigeria,2008,EXPIMP,Agricultural Raw Materials,1856.82,53.16,4.04,2.17,5.4,8.85,16.61,15.42,8.04,6,50,33.33,0,16.67,45,0,0,11.42,41.74,15.42,8.04,6,50,33.33,0,16.67,45,0,0,11.42,41.74
Kenya,Netherlands,2008,EXPIMP,Agricultural Raw Materials,280291.39,13715.78,73.73,7.14,56.94,4.38,11.16,4.35,6.89,23,17.39,78.26,0,4.35,45,0,0,2110.73,11605.05,4.35,6.89,23,17.39,78.26,0,4.35,45,0,0,2110.73,11605.05
Kenya,Norway,2008,EXPIMP,Agricultural Raw Materials,841.53,120.96,11.24,0.48,37.59,-2.27,247.73,22.5,35.22,2,0,50,0,50,45,0,0,94.66,26.3,22.5,35.22,2,0,50,0,50,45,0,0,94.66,26.3
Kenya,New Zealand,2008,EXPIMP,Agricultural Raw Materials,88.84,415.06,4.09,7.32,7.04,1.32,15.94,4.17,0.09,4,25,75,0,0,25,0,0,2.91,412.15,4.17,0.09,4,25,75,0,0,25,0,0,2.91,412.15
Kenya,"Other Asia, nes",2008,EXPIMP,Agricultural Raw Materials,95.17,230.93,4.04,0.37,3.24,-1.24,-12.26,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,Pakistan,2008,EXPIMP,Agricultural Raw Materials,115.4,1612.55,0.06,1.98,0.31,13.19,68.09,16.25,43.77,4,50,25,0,25,45,0,0,1572.18,40.38,16.25,43.77,4,50,25,0,25,45,0,0,1572.18,40.38
Kenya,Peru,2008,EXPIMP,Agricultural Raw Materials,50.87,0.71,39.15,0.72,58.46,,,45,45,1,0,0,0,100,45,45,0,0.71,0,45,45,1,0,0,0,100,45,45,0,0.71,0
Kenya,Philippines,2008,EXPIMP,Agricultural Raw Materials,1272.12,12.71,29.92,0.16,6.55,0.04,-28.85,10,10,1,100,0,0,0,10,10,0,12.71,0,10,10,1,100,0,0,0,10,10,0,12.71,0
Kenya,Poland,2008,EXPIMP,Agricultural Raw Materials,301.73,1394.17,2.39,29.21,2.79,11.39,3.1,22.5,42.16,2,0,50,0,50,45,0,0,1306.11,88.06,22.5,42.16,2,0,50,0,50,45,0,0,1306.11,88.06
Kenya,Portugal,2008,EXPIMP,Agricultural Raw Materials,439.41,4265.86,4.33,46.94,2.65,3.89,-8.95,0,0,2,0,100,0,0,0,0,0,0,4265.86,0,0,2,0,100,0,0,0,0,0,0,4265.86
Kenya,Paraguay,2008,EXPIMP,Agricultural Raw Materials,0,8.6,,100,167.1,,,0,0,1,0,100,0,0,0,0,0,0,8.6,0,0,1,0,100,0,0,0,0,0,0,8.6
Kenya,Russian Federation,2008,EXPIMP,Agricultural Raw Materials,4082.68,886.98,8.25,0.53,40.93,11.21,41.15,0,0,5,0,100,0,0,0,0,0,0,886.98,0,0,5,0,100,0,0,0,0,0,0,886.98
Kenya,Rwanda,2008,EXPIMP,Agricultural Raw Materials,285.15,350.63,0.22,95.85,0.08,42.05,-5.87,0,0,3,0,100,0,0,0,0,0,0,350.63,10,10,3,100,0,0,0,10,10,0,350.63,0
Kenya,Saudi Arabia,2008,EXPIMP,Agricultural Raw Materials,2407.16,102.76,11.65,0.03,13.53,13.43,14.15,18.33,28.85,3,33.33,33.33,0,33.33,45,0,0,66.15,36.61,18.33,28.85,3,33.33,33.33,0,33.33,45,0,0,66.15,36.61
Kenya,Fm Sudan,2008,EXPIMP,Agricultural Raw Materials,1359.13,25.43,0.66,1.08,0.26,13.75,-47.45,0,0,3,0,100,0,0,0,0,0,0,25.43,21.67,14.23,3,66.67,0,0,33.33,45,10,0,25.43,0
Kenya,Singapore,2008,EXPIMP,Agricultural Raw Materials,75.7,381.69,0.22,0.11,3.57,5.06,-27.06,15,3.19,3,0,66.67,0,33.33,45,0,0,27.06,354.64,15,3.19,3,0,66.67,0,33.33,45,0,0,27.06,354.64
Kenya,Sierra Leone,2008,EXPIMP,Agricultural Raw Materials,2.48,16.43,0.21,11.19,,,,45,45,1,0,0,0,100,45,45,0,16.43,0,45,45,1,0,0,0,100,45,45,0,16.43,0
Kenya,Somalia,2008,EXPIMP,Agricultural Raw Materials,84847.86,205.01,45.44,47.06,,,,8,9.32,5,80,20,0,0,10,0,0,191.05,13.96,8,9.32,5,80,20,0,0,10,0,0,191.05,13.96
Kenya,Slovak Republic,2008,EXPIMP,Agricultural Raw Materials,2.55,17.48,11.2,0.46,53.5,3.27,-0.09,45,45,1,0,0,0,100,45,45,0,17.48,0,45,45,1,0,0,0,100,45,45,0,17.48,0
Kenya,Sweden,2008,EXPIMP,Agricultural Raw Materials,821.35,38.06,3.59,0.04,0.11,2.65,-74.93,45,45,1,0,0,0,100,45,45,0,38.06,0,45,45,1,0,0,0,100,45,45,0,38.06,0
Kenya,Thailand,2008,EXPIMP,Agricultural Raw Materials,128.56,708.04,0.25,0.54,5.01,12.02,-10.62,8,1.62,10,20,70,0,10,45,0,0,42.64,663.94,8,1.62,10,20,70,0,10,45,0,0,42.64,663.94
Kenya,Tunisia,2008,EXPIMP,Agricultural Raw Materials,9.15,0.46,41.76,0.21,28.37,5.16,326.93,10,10,1,100,0,0,0,10,10,0,0.46,0,10,10,1,100,0,0,0,10,10,0,0.46,0
Kenya,Turkey,2008,EXPIMP,Agricultural Raw Materials,321.73,4376.39,2.71,4.78,1.98,-1.24,9.28,11.25,3.51,4,0,75,0,25,45,0,0,341.21,4035.18,11.25,3.51,4,0,75,0,25,45,0,0,341.21,4035.18
Kenya,Tanzania,2008,EXPIMP,Agricultural Raw Materials,2203.91,10756.91,0.52,10.2,0.48,16.91,137.71,0,0,22,0,100,0,0,0,0,0,0,10756.91,4.42,6.76,22,27.27,72.73,0,0,25,0,0,5689.71,5067.2
Kenya,Uganda,2008,EXPIMP,Agricultural Raw Materials,3602.47,5386.13,0.59,7.14,0.56,14.54,14.32,0,0,23,0,100,0,0,0,0,0,0,5360.76,6.05,3.28,23,56.52,43.48,0,0,25,0,0,1899.84,3460.92
Kenya,Ukraine,2008,EXPIMP,Agricultural Raw Materials,369.44,6.44,9.12,0.01,33.43,10.98,31.47,10,10,1,100,0,0,0,10,10,0,6.44,0,10,10,1,100,0,0,0,10,10,0,6.44,0
Kenya,Uruguay,2008,EXPIMP,Agricultural Raw Materials,0,684.55,,63.95,0,7.89,-97.72,0,0,1,0,100,0,0,0,0,0,0,684.55,0,0,1,0,100,0,0,0,0,0,0,684.55
Kenya,United States,2008,EXPIMP,Agricultural Raw Materials,2737.27,13616.21,0.91,3.38,0.95,-2.89,-29.84,4.22,36.12,34,20.59,76.47,0,2.94,45,0,0,11169.38,2446.84,4.22,36.12,34,20.59,76.47,0,2.94,45,0,0,11169.38,2446.84
Kenya,Vietnam,2008,EXPIMP,Agricultural Raw Materials,271.15,48.65,5.59,0.36,0.3,,,0,0,1,0,100,0,0,0,0,0,0,48.65,0,0,1,0,100,0,0,0,0,0,0,48.65
Kenya, World,2008,EXPIMP,Agricultural Raw Materials,652757.84,146022.98,13.05,1.31,11.16,3.63,8.94,6.01,16.14,564,17.38,73.94,0,8.69,45,0,0,54643.38,91634,4.1,16.92,199,27.14,72.36,0,0.18,45,0,0,64024.6,82252.78
Kenya,South Africa,2008,EXPIMP,Agricultural Raw Materials,1037.26,7365.9,1.96,1.09,2.86,0.95,-12.21,2.95,0.15,22,9.09,86.36,0,4.55,45,0,0,39.79,7324.4,2.95,0.15,22,9.09,86.36,0,4.55,45,0,0,39.79,7324.4
Kenya,"Congo, Dem. Rep.",2008,EXPIMP,Agricultural Raw Materials,196.18,636.56,0.14,4.47,,,,8.28,0.99,8,75,12.5,0,12.5,45,0,0,636.55,0,15.28,9.73,8,75,12.5,0,12.5,45,0,0,636.55,0
Kenya,Zambia,2008,EXPIMP,Agricultural Raw Materials,84.77,37.49,0.11,0.14,0.2,15.4,16.74,0,0,2,0,100,0,0,0,0,0,0,37.49,0,0,2,0,100,0,0,0,0,0,0,37.49
Kenya,Zimbabwe,2008,EXPIMP,Agricultural Raw Materials,39.95,337.22,1.54,14.96,2.25,-73.79,-69.05,0,0,5,0,100,0,0,0,0,0,0,337.22,2,1.78,5,20,80,0,0,10,0,0,60.16,277.07
Kenya,East Asia & Pacific,2008,EXPIMP,Agricultural Raw Materials,23072.49,19799.64,11.01,0.73,,,,6.87,5.42,96,22.92,68.75,0,8.33,45,0,0,2642.79,17112.75,4.28,5.42,60,25,73.33,0,1.04,45,0,0,2642.79,17112.75
Kenya,Europe & Central Asia,2008,EXPIMP,Agricultural Raw Materials,509823.82,57720.2,35.2,2.4,,,,7.39,17.17,179,15.64,72.63,0,11.73,45,0,0,22839.41,35250.46,3.61,17.17,75,21.33,77.33,0,0.56,45,0,0,22839.41,35250.46
Kenya,Latin America & Caribbean,2008,EXPIMP,Agricultural Raw Materials,286.18,3740.3,2.69,2.25,,,,6.75,0.12,20,0,85,0,15,45,0,0,9.79,3730.51,3,0.12,15,0,93.33,0,5,45,0,0,9.79,3730.51
Kenya,Middle East & North Africa,2008,EXPIMP,Agricultural Raw Materials,13490.18,3699.97,2.86,0.13,,,,6.41,21.2,39,17.95,71.79,0,10.26,45,0,0,1746.59,1937.72,3.39,21.32,28,17.86,78.57,0,2.56,45,0,0,1788.84,1895.46
Kenya,North America,2008,EXPIMP,Agricultural Raw Materials,3428.91,25294.92,1.1,5.41,,,,5.44,40.05,39,23.08,71.79,0,5.13,45,0,0,22805.53,2489.39,4.09,40.05,35,20,77.14,0,2.56,45,0,0,22805.53,2489.39
Kenya,South Asia,2008,EXPIMP,Agricultural Raw Materials,3873.4,8241.14,1.02,0.59,,,,4.32,17.92,58,20.69,74.14,0,5.17,45,0,0,3406.5,4806.23,2.21,17.92,48,14.58,83.33,0,1.72,45,0,0,3406.5,4806.23
Kenya,Sub-Saharan Africa,2008,EXPIMP,Agricultural Raw Materials,98112.2,27295.88,4.62,2.57,,,,3.91,0.64,128,13.28,80.47,0,6.25,45,0,0,1178.09,26090.71,5.1,4.8,55,36.36,61.82,0,0.78,45,0,0,10517.06,16751.74

Kenya,Afghanistan,2009,EXPIMP,Agricultural Raw Materials,0,0.31,,0.71,,,,45,45,1,0,0,0,100,45,45,0,0.31,0,45,45,1,0,0,0,100,45,45,0,0.31,0
Kenya,Angola,2009,EXPIMP,Agricultural Raw Materials,24.29,0.23,1.52,0.26,1.18,,,45,45,1,0,0,0,100,45,45,0,0.23,0,45,45,1,0,0,0,100,45,45,0,0.23,0
Kenya,United Arab Emirates,2009,EXPIMP,Agricultural Raw Materials,4920.83,1508.45,3.55,0.13,14.3,-18.59,-13.65,5.77,39.65,13,23.08,69.23,0,7.69,45,0,0,1232.94,135.16,5.77,39.65,13,23.08,69.23,0,7.69,45,0,0,1232.94,135.16
Kenya,Argentina,2009,EXPIMP,Agricultural Raw Materials,32.86,151.73,37.34,0.6,67.54,-13.9,-19.93,0,0,1,0,100,0,0,0,0,0,0,151.73,0,0,1,0,100,0,0,0,0,0,0,151.73
Kenya,Armenia,2009,EXPIMP,Agricultural Raw Materials,0.03,24.19,0.05,100,0.13,,,0,0,1,0,100,0,0,0,0,0,0,24.19,0,0,1,0,100,0,0,0,0,0,0,24.19
Kenya,Australia,2009,EXPIMP,Agricultural Raw Materials,3582.78,1205.05,42.11,4.26,42.75,-13.77,1.97,6.88,38.63,8,12.5,75,0,12.5,45,0,0,1045.06,159.99,6.88,38.63,8,12.5,75,0,12.5,45,0,0,1045.06,159.99
Kenya,Austria,2009,EXPIMP,Agricultural Raw Materials,4544.3,94.22,92.81,0.86,15.92,-9.22,-12.65,9,1.03,5,0,80,0,20,45,0,0,2.16,92.06,9,1.03,5,0,80,0,20,45,0,0,2.16,92.06
Kenya,Burundi,2009,EXPIMP,Agricultural Raw Materials,127.4,1134.14,0.21,94.51,0.08,-2.98,-8.61,0,0,3,0,100,0,0,0,0,0,0,1134.14,21.67,10.01,3,66.67,0,0,33.33,45,10,0,1134.14,0
Kenya,Belgium,2009,EXPIMP,Agricultural Raw Materials,885.69,1948.13,2.02,2.14,21.77,-9.82,-13.77,9,32.86,10,30,60,0,10,45,0,0,1424.03,524.1,9,32.86,10,30,60,0,10,45,0,0,1424.03,524.1
Kenya,Bangladesh,2009,EXPIMP,Agricultural Raw Materials,56.4,8.42,2.15,0.32,1.85,,,22.5,44.99,2,0,50,0,50,45,0,0,8.42,0,22.5,44.99,2,0,50,0,50,45,0,0,8.42,0
Kenya,Bulgaria,2009,EXPIMP,Agricultural Raw Materials,33.65,274.43,12.25,2.06,9.39,-22.45,-14.83,45,45,1,0,0,0,100,45,45,0,274.43,0,45,45,1,0,0,0,100,45,45,0,274.43,0
Kenya,Brazil,2009,EXPIMP,Agricultural Raw Materials,0,712.61,,1.09,,,,5,0.35,9,0,88.89,0,11.11,45,0,0,5.47,707.14,5,0.35,9,0,88.89,0,11.11,45,0,0,5.47,707.14
